date,datetime,SPOSTMIN,SACTMIN
08/16/2018,2018-08-16 11:23:00,70,
08/16/2018,2018-08-16 11:29:00,70,
08/16/2018,2018-08-16 11:37:00,65,
08/16/2018,2018-08-16 11:44:00,55,
08/16/2018,2018-08-16 11:51:00,55,
08/16/2018,2018-08-16 11:58:00,60,
08/16/2018,2018-08-16 12:02:00,65,
08/16/2018,2018-08-16 12:09:00,65,
08/16/2018,2018-08-16 12:16:00,65,
08/16/2018,2018-08-16 12:23:00,70,
08/16/2018,2018-08-16 12:29:00,70,
08/16/2018,2018-08-16 12:37:00,70,
08/16/2018,2018-08-16 12:44:00,65,
08/16/2018,2018-08-16 12:51:00,65,
08/16/2018,2018-08-16 12:58:00,65,
08/16/2018,2018-08-16 13:02:00,65,
08/16/2018,2018-08-16 13:09:00,65,
08/16/2018,2018-08-16 13:16:00,65,
08/16/2018,2018-08-16 13:23:00,80,
08/16/2018,2018-08-16 13:27:00,75,
08/16/2018,2018-08-16 13:28:00,80,
08/16/2018,2018-08-16 13:29:00,80,
08/16/2018,2018-08-16 13:37:00,80,
08/16/2018,2018-08-16 13:44:00,85,
08/16/2018,2018-08-16 13:51:00,85,
08/16/2018,2018-08-16 13:58:00,85,
08/16/2018,2018-08-16 14:02:00,85,
08/16/2018,2018-08-16 14:09:00,80,
08/16/2018,2018-08-16 14:16:00,80,
08/16/2018,2018-08-16 14:23:00,80,
08/16/2018,2018-08-16 14:29:00,80,
08/16/2018,2018-08-16 14:37:00,80,
08/16/2018,2018-08-16 14:44:00,70,
08/16/2018,2018-08-16 14:51:00,70,
08/16/2018,2018-08-16 14:58:00,70,
08/16/2018,2018-08-16 15:02:00,50,
08/16/2018,2018-08-16 15:09:00,50,
08/16/2018,2018-08-16 15:16:00,55,
08/16/2018,2018-08-16 15:23:00,55,
08/16/2018,2018-08-16 15:29:00,55,
08/16/2018,2018-08-16 15:37:00,55,
08/16/2018,2018-08-16 15:44:00,55,
08/16/2018,2018-08-16 15:51:00,55,
08/16/2018,2018-08-16 15:58:00,55,
08/16/2018,2018-08-16 16:02:00,55,
08/16/2018,2018-08-16 16:09:00,60,
08/16/2018,2018-08-16 16:16:00,55,
08/16/2018,2018-08-16 16:23:00,55,
08/16/2018,2018-08-16 16:29:00,60,
08/16/2018,2018-08-16 16:37:00,60,
08/16/2018,2018-08-16 16:44:00,60,
08/16/2018,2018-08-16 16:51:00,60,
08/16/2018,2018-08-16 16:58:00,60,
08/16/2018,2018-08-16 17:02:00,60,
08/16/2018,2018-08-16 17:09:00,55,
08/16/2018,2018-08-16 17:16:00,50,
08/16/2018,2018-08-16 17:23:00,50,
08/16/2018,2018-08-16 17:29:00,55,
08/16/2018,2018-08-16 17:37:00,55,
08/16/2018,2018-08-16 17:44:00,55,
08/16/2018,2018-08-16 17:51:00,60,
08/16/2018,2018-08-16 17:58:00,60,
08/16/2018,2018-08-16 18:02:00,60,
08/16/2018,2018-08-16 18:09:00,60,
08/16/2018,2018-08-16 18:16:00,60,
08/16/2018,2018-08-16 18:23:00,65,
08/16/2018,2018-08-16 18:29:00,65,
08/16/2018,2018-08-16 18:37:00,65,
08/16/2018,2018-08-16 18:44:00,65,
08/16/2018,2018-08-16 18:51:00,65,
08/16/2018,2018-08-16 18:58:00,65,
08/16/2018,2018-08-16 19:02:00,65,
08/16/2018,2018-08-16 19:09:00,65,
08/16/2018,2018-08-16 19:16:00,65,
08/16/2018,2018-08-16 19:23:00,65,
08/16/2018,2018-08-16 19:29:00,65,
08/16/2018,2018-08-16 19:37:00,70,
08/16/2018,2018-08-16 19:44:00,70,
08/16/2018,2018-08-16 19:51:00,70,
08/16/2018,2018-08-16 19:58:00,70,
08/16/2018,2018-08-16 20:02:00,70,
08/16/2018,2018-08-16 20:09:00,60,
08/16/2018,2018-08-16 20:16:00,55,
08/16/2018,2018-08-16 20:23:00,60,
08/16/2018,2018-08-16 20:29:00,55,
08/16/2018,2018-08-16 20:37:00,55,
08/16/2018,2018-08-16 20:44:00,50,
08/16/2018,2018-08-16 20:51:00,50,
08/16/2018,2018-08-16 20:58:00,45,
08/16/2018,2018-08-16 21:02:00,45,
08/16/2018,2018-08-16 21:09:00,45,
08/16/2018,2018-08-16 20:29:00,,42
08/16/2018,2018-08-16 21:16:00,50,
08/16/2018,2018-08-16 21:23:00,50,
08/16/2018,2018-08-16 21:29:00,50,
08/16/2018,2018-08-16 21:37:00,45,
08/16/2018,2018-08-16 21:44:00,45,
08/16/2018,2018-08-16 21:51:00,40,
08/16/2018,2018-08-16 21:15:00,,37
08/16/2018,2018-08-16 21:58:00,40,
08/16/2018,2018-08-16 22:02:00,45,
08/16/2018,2018-08-16 22:09:00,45,
08/16/2018,2018-08-16 22:15:00,45,
08/16/2018,2018-08-16 22:16:00,45,
08/16/2018,2018-08-16 22:23:00,45,
08/16/2018,2018-08-16 22:29:00,45,
08/16/2018,2018-08-16 22:15:00,,18
08/16/2018,2018-08-16 22:37:00,-999,
08/16/2018,2018-08-16 22:44:00,-999,
08/16/2018,2018-08-16 22:51:00,-999,
08/16/2018,2018-08-16 22:58:00,-999,
08/16/2018,2018-08-16 23:02:00,-999,
08/16/2018,2018-08-16 23:09:00,-999,
08/17/2018,2018-08-17 06:16:00,-999,
08/17/2018,2018-08-17 06:23:00,-999,
08/17/2018,2018-08-17 06:29:00,-999,
08/17/2018,2018-08-17 06:37:00,-999,
08/17/2018,2018-08-17 06:44:00,-999,
08/17/2018,2018-08-17 06:51:00,-999,
08/17/2018,2018-08-17 06:58:00,-999,
08/17/2018,2018-08-17 07:02:00,-999,
08/17/2018,2018-08-17 07:06:00,-999,
08/17/2018,2018-08-17 07:09:00,-999,
08/17/2018,2018-08-17 07:09:00,5,
08/17/2018,2018-08-17 07:16:00,-999,
08/17/2018,2018-08-17 07:23:00,-999,
08/17/2018,2018-08-17 07:26:00,-999,
08/17/2018,2018-08-17 07:29:00,-999,
08/17/2018,2018-08-17 07:37:00,-999,
08/17/2018,2018-08-17 07:44:00,-999,
08/17/2018,2018-08-17 07:51:00,-999,
08/17/2018,2018-08-17 07:53:00,65,
08/17/2018,2018-08-17 07:58:00,75,
08/17/2018,2018-08-17 07:58:00,75,
08/17/2018,2018-08-17 08:00:00,70,
08/17/2018,2018-08-17 08:02:00,75,
08/17/2018,2018-08-17 08:05:00,85,
08/17/2018,2018-08-17 08:09:00,85,
08/17/2018,2018-08-17 08:09:00,85,
08/17/2018,2018-08-17 08:16:00,75,
08/17/2018,2018-08-17 07:54:00,,27
08/17/2018,2018-08-17 08:23:00,80,
08/17/2018,2018-08-17 08:26:00,65,
08/17/2018,2018-08-17 08:29:00,65,
08/17/2018,2018-08-17 07:58:00,,32
08/17/2018,2018-08-17 08:37:00,65,
08/17/2018,2018-08-17 08:44:00,65,
08/17/2018,2018-08-17 08:06:00,,41
08/17/2018,2018-08-17 08:51:00,60,
08/17/2018,2018-08-17 08:58:00,55,
08/17/2018,2018-08-17 09:02:00,55,
08/17/2018,2018-08-17 09:08:00,60,
08/17/2018,2018-08-17 09:09:00,55,
08/17/2018,2018-08-17 09:16:00,55,
08/17/2018,2018-08-17 09:23:00,60,
08/17/2018,2018-08-17 09:29:00,55,
08/17/2018,2018-08-17 09:37:00,55,
08/17/2018,2018-08-17 09:44:00,60,
08/17/2018,2018-08-17 09:07:00,,41
08/17/2018,2018-08-17 09:51:00,60,
08/17/2018,2018-08-17 09:58:00,60,
08/17/2018,2018-08-17 10:02:00,60,
08/17/2018,2018-08-17 10:09:00,60,
08/17/2018,2018-08-17 10:16:00,55,
08/17/2018,2018-08-17 10:23:00,55,
08/17/2018,2018-08-17 10:29:00,60,
08/17/2018,2018-08-17 10:37:00,60,
08/17/2018,2018-08-17 10:45:00,65,
08/17/2018,2018-08-17 10:51:00,65,
08/17/2018,2018-08-17 10:58:00,65,
08/17/2018,2018-08-17 11:02:00,65,
08/17/2018,2018-08-17 11:09:00,60,
08/17/2018,2018-08-17 11:16:00,65,
08/17/2018,2018-08-17 11:23:00,65,
08/17/2018,2018-08-17 10:32:00,,53
08/17/2018,2018-08-17 11:29:00,65,
08/17/2018,2018-08-17 11:37:00,65,
08/17/2018,2018-08-17 11:44:00,65,
08/17/2018,2018-08-17 11:51:00,75,
08/17/2018,2018-08-17 11:58:00,75,
08/17/2018,2018-08-17 12:02:00,75,
08/17/2018,2018-08-17 12:09:00,-999,
08/17/2018,2018-08-17 12:16:00,-999,
08/17/2018,2018-08-17 12:23:00,-999,
08/17/2018,2018-08-17 12:29:00,-999,
08/17/2018,2018-08-17 12:37:00,-999,
08/17/2018,2018-08-17 12:44:00,-999,
08/17/2018,2018-08-17 12:51:00,-999,
08/17/2018,2018-08-17 12:58:00,-999,
08/17/2018,2018-08-17 13:02:00,75,
08/17/2018,2018-08-17 13:09:00,75,
08/17/2018,2018-08-17 13:16:00,75,
08/17/2018,2018-08-17 13:23:00,70,
08/17/2018,2018-08-17 13:29:00,-999,
08/17/2018,2018-08-17 13:37:00,-999,
08/17/2018,2018-08-17 13:44:00,-999,
08/17/2018,2018-08-17 13:51:00,-999,
08/17/2018,2018-08-17 13:58:00,-999,
08/17/2018,2018-08-17 14:02:00,-999,
08/17/2018,2018-08-17 14:09:00,-999,
08/17/2018,2018-08-17 14:16:00,-999,
08/17/2018,2018-08-17 14:23:00,-999,
08/17/2018,2018-08-17 14:29:00,-999,
08/17/2018,2018-08-17 14:37:00,-999,
08/17/2018,2018-08-17 14:44:00,-999,
08/17/2018,2018-08-17 14:51:00,-999,
08/17/2018,2018-08-17 14:58:00,-999,
08/17/2018,2018-08-17 15:02:00,-999,
08/17/2018,2018-08-17 15:09:00,-999,
08/17/2018,2018-08-17 15:16:00,-999,
08/17/2018,2018-08-17 15:23:00,-999,
08/17/2018,2018-08-17 15:29:00,-999,
08/17/2018,2018-08-17 15:37:00,-999,
08/17/2018,2018-08-17 15:44:00,-999,
08/17/2018,2018-08-17 15:51:00,-999,
08/17/2018,2018-08-17 15:58:00,-999,
08/17/2018,2018-08-17 16:02:00,-999,
08/17/2018,2018-08-17 16:09:00,-999,
08/17/2018,2018-08-17 16:16:00,-999,
08/17/2018,2018-08-17 16:23:00,-999,
08/17/2018,2018-08-17 16:29:00,-999,
08/17/2018,2018-08-17 16:37:00,-999,
08/17/2018,2018-08-17 16:44:00,-999,
08/17/2018,2018-08-17 16:51:00,-999,
08/17/2018,2018-08-17 16:58:00,-999,
08/17/2018,2018-08-17 17:02:00,-999,
08/17/2018,2018-08-17 17:09:00,-999,
08/17/2018,2018-08-17 17:16:00,-999,
08/17/2018,2018-08-17 17:23:00,-999,
08/17/2018,2018-08-17 17:29:00,-999,
08/17/2018,2018-08-17 17:37:00,-999,
08/17/2018,2018-08-17 17:44:00,-999,
08/17/2018,2018-08-17 17:51:00,-999,
08/17/2018,2018-08-17 17:58:00,-999,
08/17/2018,2018-08-17 18:02:00,-999,
08/17/2018,2018-08-17 18:09:00,-999,
08/17/2018,2018-08-17 18:16:00,-999,
08/17/2018,2018-08-17 18:23:00,-999,
08/17/2018,2018-08-17 18:29:00,-999,
08/17/2018,2018-08-17 18:37:00,-999,
08/17/2018,2018-08-17 18:44:00,-999,
08/17/2018,2018-08-17 18:51:00,-999,
08/17/2018,2018-08-17 18:58:00,-999,
08/17/2018,2018-08-17 19:02:00,-999,
08/17/2018,2018-08-17 19:09:00,-999,
08/17/2018,2018-08-17 19:16:00,-999,
08/17/2018,2018-08-17 19:23:00,-999,
08/17/2018,2018-08-17 19:29:00,-999,
08/17/2018,2018-08-17 19:37:00,-999,
08/17/2018,2018-08-17 19:44:00,-999,
08/17/2018,2018-08-17 19:51:00,-999,
08/17/2018,2018-08-17 19:52:00,90,
08/17/2018,2018-08-17 19:58:00,90,
08/17/2018,2018-08-17 20:02:00,90,
08/17/2018,2018-08-17 20:09:00,90,
08/17/2018,2018-08-17 20:16:00,90,
08/17/2018,2018-08-17 20:23:00,95,
08/17/2018,2018-08-17 20:29:00,95,
08/17/2018,2018-08-17 20:37:00,95,
08/17/2018,2018-08-17 20:44:00,105,
08/17/2018,2018-08-17 20:51:00,105,
08/17/2018,2018-08-17 20:58:00,105,
08/17/2018,2018-08-17 21:02:00,110,
08/17/2018,2018-08-17 21:09:00,105,
08/17/2018,2018-08-17 21:16:00,95,
08/17/2018,2018-08-17 21:23:00,80,
08/17/2018,2018-08-17 21:29:00,75,
08/17/2018,2018-08-17 21:37:00,75,
08/17/2018,2018-08-17 21:44:00,75,
08/17/2018,2018-08-17 21:51:00,80,
08/17/2018,2018-08-17 21:58:00,80,
08/17/2018,2018-08-17 22:02:00,95,
08/17/2018,2018-08-17 22:09:00,95,
08/17/2018,2018-08-17 22:16:00,75,
08/17/2018,2018-08-17 22:23:00,70,
08/17/2018,2018-08-17 20:44:00,,99
08/17/2018,2018-08-17 22:29:00,85,
08/17/2018,2018-08-17 22:37:00,100,
08/17/2018,2018-08-17 22:44:00,95,
08/17/2018,2018-08-17 22:51:00,65,
08/17/2018,2018-08-17 22:58:00,65,
08/17/2018,2018-08-17 23:02:00,70,
08/17/2018,2018-08-17 21:44:00,,83
08/17/2018,2018-08-17 23:09:00,105,
08/17/2018,2018-08-17 23:09:00,70,
08/17/2018,2018-08-17 23:16:00,65,
08/17/2018,2018-08-17 23:23:00,60,
08/17/2018,2018-08-17 23:29:00,70,
08/17/2018,2018-08-17 23:29:00,75,
08/17/2018,2018-08-17 23:37:00,70,
08/17/2018,2018-08-17 23:44:00,60,
08/17/2018,2018-08-17 23:51:00,60,
08/17/2018,2018-08-17 23:58:00,45,
08/17/2018,2018-08-17 23:13:00,,43
08/17/2018,2018-08-18 00:02:00,45,
08/17/2018,2018-08-18 00:09:00,50,
08/17/2018,2018-08-18 00:16:00,40,
08/17/2018,2018-08-18 00:23:00,40,
08/17/2018,2018-08-18 00:29:00,30,
08/17/2018,2018-08-18 00:37:00,-999,
08/17/2018,2018-08-18 00:44:00,-999,
08/17/2018,2018-08-18 00:51:00,-999,
08/17/2018,2018-08-18 00:58:00,-999,
08/17/2018,2018-08-18 01:02:00,-999,
08/17/2018,2018-08-18 01:09:00,-999,
08/18/2018,2018-08-18 06:16:00,-999,
08/18/2018,2018-08-18 06:23:00,-999,
08/18/2018,2018-08-18 06:29:00,-999,
08/18/2018,2018-08-18 06:37:00,-999,
08/18/2018,2018-08-18 06:44:00,-999,
08/18/2018,2018-08-18 06:51:00,-999,
08/18/2018,2018-08-18 06:58:00,20,
08/18/2018,2018-08-18 06:59:00,20,
08/18/2018,2018-08-18 07:02:00,20,
08/18/2018,2018-08-18 07:09:00,30,
08/18/2018,2018-08-18 07:16:00,30,
08/18/2018,2018-08-18 07:07:00,,12
08/18/2018,2018-08-18 07:23:00,30,
08/18/2018,2018-08-18 07:27:00,30,
08/18/2018,2018-08-18 07:29:00,30,
08/18/2018,2018-08-18 07:37:00,30,
08/18/2018,2018-08-18 07:44:00,30,
08/18/2018,2018-08-18 07:27:00,,18
08/18/2018,2018-08-18 07:51:00,30,
08/18/2018,2018-08-18 07:58:00,30,
08/18/2018,2018-08-18 08:02:00,30,
08/18/2018,2018-08-18 08:09:00,30,
08/18/2018,2018-08-18 08:10:00,30,
08/18/2018,2018-08-18 08:16:00,45,
08/18/2018,2018-08-18 08:23:00,45,
08/18/2018,2018-08-18 08:29:00,45,
08/18/2018,2018-08-18 08:32:00,50,
08/18/2018,2018-08-18 08:37:00,55,
08/18/2018,2018-08-18 08:44:00,50,
08/18/2018,2018-08-18 08:51:00,50,
08/18/2018,2018-08-18 08:26:00,,29
08/18/2018,2018-08-18 08:58:00,50,
08/18/2018,2018-08-18 09:02:00,50,
08/18/2018,2018-08-18 09:09:00,45,
08/18/2018,2018-08-18 09:16:00,45,
08/18/2018,2018-08-18 08:26:00,,29
08/18/2018,2018-08-18 09:23:00,45,
08/18/2018,2018-08-18 09:29:00,45,
08/18/2018,2018-08-18 09:37:00,45,
08/18/2018,2018-08-18 09:44:00,65,
08/18/2018,2018-08-18 09:14:00,,33
08/18/2018,2018-08-18 09:51:00,65,
08/18/2018,2018-08-18 09:58:00,65,
08/18/2018,2018-08-18 10:02:00,60,
08/18/2018,2018-08-18 10:09:00,60,
08/18/2018,2018-08-18 10:16:00,65,
08/18/2018,2018-08-18 10:23:00,65,
08/18/2018,2018-08-18 10:29:00,65,
08/18/2018,2018-08-18 10:37:00,65,
08/18/2018,2018-08-18 10:44:00,65,
08/18/2018,2018-08-18 10:51:00,65,
08/18/2018,2018-08-18 10:58:00,65,
08/18/2018,2018-08-18 10:03:00,,56
08/18/2018,2018-08-18 11:02:00,65,
08/18/2018,2018-08-18 11:09:00,65,
08/18/2018,2018-08-18 11:16:00,65,
08/18/2018,2018-08-18 11:23:00,65,
08/18/2018,2018-08-18 11:29:00,65,
08/18/2018,2018-08-18 11:37:00,65,
08/18/2018,2018-08-18 11:44:00,65,
08/18/2018,2018-08-18 11:51:00,65,
08/18/2018,2018-08-18 11:58:00,65,
08/18/2018,2018-08-18 12:02:00,65,
08/18/2018,2018-08-18 12:09:00,60,
08/18/2018,2018-08-18 12:16:00,60,
08/18/2018,2018-08-18 12:23:00,60,
08/18/2018,2018-08-18 12:29:00,60,
08/18/2018,2018-08-18 12:37:00,60,
08/18/2018,2018-08-18 12:44:00,60,
08/18/2018,2018-08-18 12:51:00,60,
08/18/2018,2018-08-18 12:58:00,60,
08/18/2018,2018-08-18 13:02:00,70,
08/18/2018,2018-08-18 13:09:00,65,
08/18/2018,2018-08-18 13:16:00,70,
08/18/2018,2018-08-18 13:23:00,75,
08/18/2018,2018-08-18 13:29:00,70,
08/18/2018,2018-08-18 13:37:00,70,
08/18/2018,2018-08-18 13:44:00,70,
08/18/2018,2018-08-18 13:51:00,65,
08/18/2018,2018-08-18 13:58:00,70,
08/18/2018,2018-08-18 14:02:00,70,
08/18/2018,2018-08-18 14:09:00,60,
08/18/2018,2018-08-18 14:16:00,60,
08/18/2018,2018-08-18 14:23:00,65,
08/18/2018,2018-08-18 14:29:00,60,
08/18/2018,2018-08-18 14:37:00,60,
08/18/2018,2018-08-18 14:44:00,65,
08/18/2018,2018-08-18 14:51:00,65,
08/18/2018,2018-08-18 14:58:00,65,
08/18/2018,2018-08-18 15:02:00,65,
08/18/2018,2018-08-18 15:09:00,65,
08/18/2018,2018-08-18 15:16:00,65,
08/18/2018,2018-08-18 15:23:00,95,
08/18/2018,2018-08-18 15:29:00,80,
08/18/2018,2018-08-18 15:37:00,80,
08/18/2018,2018-08-18 15:44:00,80,
08/18/2018,2018-08-18 15:51:00,65,
08/18/2018,2018-08-18 15:58:00,60,
08/18/2018,2018-08-18 16:02:00,60,
08/18/2018,2018-08-18 16:09:00,60,
08/18/2018,2018-08-18 16:16:00,70,
08/18/2018,2018-08-18 16:23:00,70,
08/18/2018,2018-08-18 16:29:00,65,
08/18/2018,2018-08-18 16:37:00,70,
08/18/2018,2018-08-18 16:44:00,70,
08/18/2018,2018-08-18 16:51:00,65,
08/18/2018,2018-08-18 16:58:00,55,
08/18/2018,2018-08-18 17:02:00,55,
08/18/2018,2018-08-18 17:09:00,55,
08/18/2018,2018-08-18 17:16:00,55,
08/18/2018,2018-08-18 17:23:00,60,
08/18/2018,2018-08-18 17:29:00,60,
08/18/2018,2018-08-18 17:37:00,65,
08/18/2018,2018-08-18 17:44:00,65,
08/18/2018,2018-08-18 17:51:00,65,
08/18/2018,2018-08-18 17:58:00,65,
08/18/2018,2018-08-18 18:02:00,65,
08/18/2018,2018-08-18 18:09:00,70,
08/18/2018,2018-08-18 18:16:00,70,
08/18/2018,2018-08-18 18:23:00,70,
08/18/2018,2018-08-18 18:29:00,65,
08/18/2018,2018-08-18 18:37:00,65,
08/18/2018,2018-08-18 18:44:00,65,
08/18/2018,2018-08-18 18:51:00,70,
08/18/2018,2018-08-18 18:58:00,70,
08/18/2018,2018-08-18 19:02:00,70,
08/18/2018,2018-08-18 19:09:00,80,
08/18/2018,2018-08-18 19:16:00,85,
08/18/2018,2018-08-18 19:23:00,80,
08/18/2018,2018-08-18 19:29:00,80,
08/18/2018,2018-08-18 19:37:00,70,
08/18/2018,2018-08-18 19:44:00,70,
08/18/2018,2018-08-18 19:51:00,70,
08/18/2018,2018-08-18 19:58:00,70,
08/18/2018,2018-08-18 20:02:00,65,
08/18/2018,2018-08-18 20:09:00,65,
08/18/2018,2018-08-18 20:16:00,65,
08/18/2018,2018-08-18 20:23:00,65,
08/18/2018,2018-08-18 20:29:00,60,
08/18/2018,2018-08-18 19:15:00,,81
08/18/2018,2018-08-18 20:37:00,60,
08/18/2018,2018-08-18 20:44:00,65,
08/18/2018,2018-08-18 20:51:00,70,
08/18/2018,2018-08-18 20:58:00,65,
08/18/2018,2018-08-18 21:02:00,65,
08/18/2018,2018-08-18 21:09:00,70,
08/18/2018,2018-08-18 21:16:00,70,
08/18/2018,2018-08-18 21:23:00,75,
08/18/2018,2018-08-18 21:29:00,70,
08/18/2018,2018-08-18 21:37:00,70,
08/18/2018,2018-08-18 21:44:00,60,
08/18/2018,2018-08-18 21:51:00,60,
08/18/2018,2018-08-18 21:58:00,65,
08/18/2018,2018-08-18 22:02:00,60,
08/18/2018,2018-08-18 22:09:00,60,
08/18/2018,2018-08-18 22:16:00,60,
08/18/2018,2018-08-18 22:23:00,70,
08/18/2018,2018-08-18 22:29:00,70,
08/18/2018,2018-08-18 22:37:00,-999,
08/18/2018,2018-08-18 22:44:00,-999,
08/18/2018,2018-08-18 22:51:00,-999,
08/18/2018,2018-08-18 22:58:00,-999,
08/18/2018,2018-08-18 23:02:00,-999,
08/18/2018,2018-08-18 23:09:00,-999,
08/19/2018,2018-08-19 06:16:00,-999,
08/19/2018,2018-08-19 06:23:00,-999,
08/19/2018,2018-08-19 06:29:00,-999,
08/19/2018,2018-08-19 06:37:00,-999,
08/19/2018,2018-08-19 06:44:00,-999,
08/19/2018,2018-08-19 06:51:00,-999,
08/19/2018,2018-08-19 06:58:00,-999,
08/19/2018,2018-08-19 07:02:00,-999,
08/19/2018,2018-08-19 06:52:00,,11
08/19/2018,2018-08-19 07:08:00,70,
08/19/2018,2018-08-19 07:09:00,70,
08/19/2018,2018-08-19 07:16:00,70,
08/19/2018,2018-08-19 07:23:00,65,
08/19/2018,2018-08-19 07:29:00,65,
08/19/2018,2018-08-19 07:37:00,65,
08/19/2018,2018-08-19 07:44:00,65,
08/19/2018,2018-08-19 07:51:00,65,
08/19/2018,2018-08-19 07:55:00,75,
08/19/2018,2018-08-19 07:58:00,65,
08/19/2018,2018-08-19 08:02:00,65,
08/19/2018,2018-08-19 08:09:00,60,
08/19/2018,2018-08-19 08:16:00,80,
08/19/2018,2018-08-19 08:23:00,70,
08/19/2018,2018-08-19 08:29:00,65,
08/19/2018,2018-08-19 07:56:00,,36
08/19/2018,2018-08-19 08:37:00,60,
08/19/2018,2018-08-19 08:44:00,60,
08/19/2018,2018-08-19 08:51:00,60,
08/19/2018,2018-08-19 08:17:00,,35
08/19/2018,2018-08-19 08:58:00,60,
08/19/2018,2018-08-19 09:02:00,60,
08/19/2018,2018-08-19 09:09:00,55,
08/19/2018,2018-08-19 09:16:00,50,
08/19/2018,2018-08-19 09:21:00,55,
08/19/2018,2018-08-19 09:21:00,55,
08/19/2018,2018-08-19 09:23:00,55,
08/19/2018,2018-08-19 09:29:00,55,
08/19/2018,2018-08-19 09:37:00,60,
08/19/2018,2018-08-19 09:44:00,65,
08/19/2018,2018-08-19 09:51:00,65,
08/19/2018,2018-08-19 09:58:00,65,
08/19/2018,2018-08-19 10:02:00,65,
08/19/2018,2018-08-19 10:09:00,65,
08/19/2018,2018-08-19 09:22:00,,48
08/19/2018,2018-08-19 10:16:00,60,
08/19/2018,2018-08-19 10:23:00,60,
08/19/2018,2018-08-19 10:29:00,65,
08/19/2018,2018-08-19 09:32:00,,58
08/19/2018,2018-08-19 10:37:00,70,
08/19/2018,2018-08-19 10:44:00,70,
08/19/2018,2018-08-19 10:51:00,65,
08/19/2018,2018-08-19 10:58:00,60,
08/19/2018,2018-08-19 11:02:00,55,
08/19/2018,2018-08-19 11:09:00,60,
08/19/2018,2018-08-19 11:16:00,65,
08/19/2018,2018-08-19 11:23:00,65,
08/19/2018,2018-08-19 11:29:00,65,
08/19/2018,2018-08-19 11:37:00,65,
08/19/2018,2018-08-19 11:44:00,60,
08/19/2018,2018-08-19 11:51:00,60,
08/19/2018,2018-08-19 11:58:00,60,
08/19/2018,2018-08-19 12:02:00,60,
08/19/2018,2018-08-19 12:09:00,65,
08/19/2018,2018-08-19 12:16:00,65,
08/19/2018,2018-08-19 12:23:00,65,
08/19/2018,2018-08-19 12:29:00,65,
08/19/2018,2018-08-19 12:37:00,55,
08/19/2018,2018-08-19 12:44:00,55,
08/19/2018,2018-08-19 12:51:00,60,
08/19/2018,2018-08-19 12:58:00,60,
08/19/2018,2018-08-19 13:02:00,60,
08/19/2018,2018-08-19 13:09:00,60,
08/19/2018,2018-08-19 13:16:00,65,
08/19/2018,2018-08-19 13:23:00,65,
08/19/2018,2018-08-19 13:29:00,70,
08/19/2018,2018-08-19 13:37:00,70,
08/19/2018,2018-08-19 13:44:00,70,
08/19/2018,2018-08-19 13:51:00,70,
08/19/2018,2018-08-19 13:58:00,70,
08/19/2018,2018-08-19 14:02:00,80,
08/19/2018,2018-08-19 14:09:00,70,
08/19/2018,2018-08-19 14:16:00,70,
08/19/2018,2018-08-19 14:23:00,70,
08/19/2018,2018-08-19 14:29:00,70,
08/19/2018,2018-08-19 14:37:00,65,
08/19/2018,2018-08-19 14:44:00,60,
08/19/2018,2018-08-19 14:51:00,60,
08/19/2018,2018-08-19 14:58:00,-999,
08/19/2018,2018-08-19 15:02:00,-999,
08/19/2018,2018-08-19 15:09:00,-999,
08/19/2018,2018-08-19 15:16:00,-999,
08/19/2018,2018-08-19 15:23:00,-999,
08/19/2018,2018-08-19 15:29:00,-999,
08/19/2018,2018-08-19 15:37:00,-999,
08/19/2018,2018-08-19 15:44:00,-999,
08/19/2018,2018-08-19 15:51:00,-999,
08/19/2018,2018-08-19 15:58:00,40,
08/19/2018,2018-08-19 16:02:00,40,
08/19/2018,2018-08-19 16:09:00,45,
08/19/2018,2018-08-19 16:16:00,50,
08/19/2018,2018-08-19 16:23:00,50,
08/19/2018,2018-08-19 16:29:00,55,
08/19/2018,2018-08-19 16:29:00,60,
08/19/2018,2018-08-19 16:37:00,65,
08/19/2018,2018-08-19 16:40:00,65,
08/19/2018,2018-08-19 16:44:00,65,
08/19/2018,2018-08-19 16:51:00,65,
08/19/2018,2018-08-19 16:58:00,65,
08/19/2018,2018-08-19 17:02:00,65,
08/19/2018,2018-08-19 17:09:00,65,
08/19/2018,2018-08-19 17:16:00,70,
08/19/2018,2018-08-19 17:23:00,70,
08/19/2018,2018-08-19 17:29:00,70,
08/19/2018,2018-08-19 17:37:00,80,
08/19/2018,2018-08-19 17:44:00,80,
08/19/2018,2018-08-19 17:51:00,80,
08/19/2018,2018-08-19 17:58:00,80,
08/19/2018,2018-08-19 18:02:00,80,
08/19/2018,2018-08-19 18:09:00,80,
08/19/2018,2018-08-19 18:16:00,70,
08/19/2018,2018-08-19 18:23:00,-999,
08/19/2018,2018-08-19 18:25:00,-999,
08/19/2018,2018-08-19 18:29:00,-999,
08/19/2018,2018-08-19 18:37:00,-999,
08/19/2018,2018-08-19 18:44:00,-999,
08/19/2018,2018-08-19 18:51:00,-999,
08/19/2018,2018-08-19 18:58:00,-999,
08/19/2018,2018-08-19 19:02:00,-999,
08/19/2018,2018-08-19 19:09:00,-999,
08/19/2018,2018-08-19 19:16:00,-999,
08/19/2018,2018-08-19 19:23:00,-999,
08/19/2018,2018-08-19 19:29:00,-999,
